Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.98.61-109.70.100.80-443-12042-6,192.168.98.61,443,109.70.100.80,12042,6,15/12/2022 02:54:24 上午,2794055,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,2.1474165683925333,1.0737082841962666,1397027.5,649131.8033038437,1856033.0,938022.0,2794055.0,1397027.5,649131.8033038437,1856033.0,938022.0,0,0,0,0,0,0,0,0,0,60,0,1.0737082841962666,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.67104406644236E15,0.0,1.67104406644236E15,1.67104406644236E15,No Label
109.70.100.30-192.168.98.61-30805-443-6,109.70.100.30,30805,192.168.98.61,443,6,15/12/2022 07:38:52 上午,16394,8,0,651.0,0.0,374.0,0.0,81.375,141.71292662078704,0,0,0,0,39709.64987190436,487.98340856410886,2342.0,4667.53139607366,12796.0,47.0,16394.0,2342.0,4667.53139607366,12796.0,47.0,0,0,0,0,0,0,0,0,0,264,0,487.98340856410886,0.0,0.0,374.0,72.33333333333333,135.30705820466278,18308.0,1,1,0,3,7,0,0,0,0.0,81.375,81.375,0.0,0,0,0,0,0,0,1,81,0,0,29200,0,3,32,0,0,0,0,1.6710611326499492E15,6478.935363227928,1.671061132661289E15,1.6710611326451E15,No Label
192.168.98.61-109.70.100.30-443-40096-6,192.168.98.61,443,109.70.100.30,40096,6,15/12/2022 05:20:34 下午,1691888,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.5463340362955464,1.7731670181477732,845944.0,383240.56169460976,1116936.0,574952.0,1691888.0,845944.0,383240.56169460976,1116936.0,574952.0,0,0,0,0,0,0,0,0,0,60,0,1.7731670181477732,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671096035970616E15,0.0,1.671096035970616E15,1.671096035970616E15,No Label
192.168.98.61-109.70.100.30-443-19632-6,192.168.98.61,443,109.70.100.30,19632,6,15/12/2022 07:38:53 上午,1694039,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.5418310912558684,1.7709155456279342,847019.5,386421.83510316804,1120261.0,573778.0,1694039.0,847019.5,386421.83510316804,1120261.0,573778.0,0,0,0,0,0,0,0,0,0,60,0,1.7709155456279342,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671061134204693E15,0.0,1.671061134204693E15,1.671061134204693E15,No Label
192.168.98.61-109.70.100.80-443-12070-6,192.168.98.61,443,109.70.100.80,12070,6,15/12/2022 02:54:27 上午,1564648,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.834728322280794,1.917364161140397,782324.0,341802.6901035157,1024015.0,540633.0,1564648.0,782324.0,341802.6901035157,1024015.0,540633.0,0,0,0,0,0,0,0,0,0,60,0,1.917364161140397,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671044068307775E15,0.0,1.671044068307775E15,1.671044068307775E15,No Label
192.168.98.61-109.70.100.30-443-36012-6,192.168.98.61,443,109.70.100.30,36012,6,15/12/2022 03:43:44 下午,1669996,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.5928229768215014,1.7964114884107507,834998.0,402647.81441105576,1119713.0,550283.0,1669996.0,834998.0,402647.81441105576,1119713.0,550283.0,0,0,0,0,0,0,0,0,0,60,0,1.7964114884107507,0.0,2.0,2.0,2.0,0.0,0.0,0,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671090225425762E15,0.0,1.671090225425762E15,1.671090225425762E15,No Label
192.168.98.61-109.70.100.30-443-19632-6,192.168.98.61,443,109.70.100.30,19632,6,15/12/2022 07:38:49 上午,2955134,15,0,6688.0,0.0,1456.0,0.0,445.8666666666666,643.4616057662167,0,0,0,0,2263.1799437859668,5.075911955261589,211081.0,396993.55382695305,1401377.0,0.0,2955134.0,211081.0,396993.55382695305,1401377.0,0.0,0,0,0,0,0,0,0,0,0,308,0,5.075911955261589,0.0,0.0,1456.0,418.0,631.5574399846779,398864.8,1,1,0,12,15,0,0,0,0.0,445.8666666666667,445.8666666666667,0.0,0,0,0,0,7,6126,1,445,0,0,65535,0,14,20,0,0,0,0,1.6710611314062605E15,1110758.7758041231,1.671061132663434E15,1.671061129920292E15,No Label
192.168.98.61-45.151.167.11-443-6945-6,192.168.98.61,443,45.151.167.11,6945,6,15/12/2022 12:01:00 上午,2061032,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,2.9111629513758155,1.4555814756879077,1030516.0,475853.16525373666,1366995.0,694037.0,2061032.0,1030516.0,475853.16525373666,1366995.0,694037.0,0,0,0,0,0,0,0,0,0,60,0,1.4555814756879077,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671033661824405E15,0.0,1.671033661824405E15,1.671033661824405E15,No Label
192.168.98.61-37.139.53.10-443-55842-6,192.168.98.61,443,37.139.53.10,55842,6,15/12/2022 09:27:36 下午,1395461,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,4.299654379448798,2.149827189724399,697730.5,164444.0459259623,814010.0,581451.0,1395461.0,697730.5,164444.0459259623,814010.0,581451.0,0,0,0,0,0,0,0,0,0,60,0,2.149827189724399,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671110857600235E15,0.0,1.671110857600235E15,1.671110857600235E15,No Label
109.70.100.30-192.168.98.61-36276-443-6,109.70.100.30,36276,192.168.98.61,443,6,15/12/2022 07:38:54 上午,18113,8,0,673.0,0.0,396.0,0.0,84.125,148.26466441565137,0,0,0,0,37155.63407497377,441.67172748854415,2587.5714285714284,5092.754161785246,13958.0,17.0,18113.0,2587.5714285714284,5092.754161785246,13958.0,17.0,0,0,0,0,0,0,0,0,0,264,0,441.67172748854415,0.0,0.0,396.0,74.77777777777777,141.49538665428088,20020.944444444445,1,1,0,3,7,0,0,0,0.0,84.125,84.125,0.0,0,0,0,0,0,0,1,84,0,0,29200,0,3,32,0,0,0,0,1.6710611347214908E15,7141.392595285601,1.671061134733939E15,1.671061134715951E15,No Label
192.168.98.61-109.70.100.30-443-19640-6,192.168.98.61,443,109.70.100.30,19640,6,15/12/2022 07:38:53 上午,1788543,14,0,4275.0,0.0,1456.0,0.0,305.35714285714283,522.9897200258789,0,0,0,0,2390.213710265842,7.827600454671764,137580.23076923075,193497.340483943,513830.0,0.0,1788543.0,137580.23076923075,193497.340483943,513830.0,0.0,0,0,0,0,0,0,0,0,0,288,0,7.827600454671764,0.0,0.0,1456.0,285.0,510.09550926412646,260197.42857142855,1,1,0,11,14,0,0,0,0.0,305.35714285714283,305.35714285714283,0.0,0,0,0,0,13,3353,1,305,0,0,65535,0,13,20,0,0,0,0,1.6710611340585342E15,521517.5650506144,1.671061134735349E15,1.67106113315762E15,No Label
109.70.100.30-192.168.98.61-17247-443-6,109.70.100.30,17247,192.168.98.61,443,6,15/12/2022 07:38:57 上午,19069,12,0,687.0,0.0,410.0,0.0,57.24999999999999,128.7867335064941,0,0,0,0,36027.0596255703,629.2936179138917,1733.5454545454545,4282.946190734513,14363.0,0.0,19069.0,1733.5454545454545,4282.946190734513,14363.0,0.0,0,0,0,0,0,0,0,0,0,392,0,629.2936179138917,0.0,0.0,410.0,52.84615384615384,124.32205902000803,15455.97435897436,1,1,0,3,11,0,0,0,0.0,57.25,57.25,0.0,0,0,0,0,0,0,1,57,0,0,29200,0,3,32,0,0,0,0,1.6710611374398408E15,8506.467829906773,1.671061137448738E15,1.671061137429719E15,No Label
109.70.100.80-192.168.98.61-30222-80-6,109.70.100.80,30222,192.168.98.61,80,6,15/12/2022 02:21:17 上午,4365,5,0,372.0,0.0,372.0,0.0,74.4,166.36345752598436,0,0,0,0,85223.3676975945,1145.475372279496,1091.25,919.38906345464,1883.0,41.0,4365.0,1091.25,919.38906345464,1883.0,41.0,0,0,0,0,0,0,0,0,0,168,0,1145.475372279496,0.0,0.0,372.0,62.00000000000001,151.86836405255704,23064.0,0,1,1,1,4,0,0,0,0.0,74.4,74.4,0.0,0,0,0,0,0,0,1,74,0,0,29200,0,1,32,0,0,0,0,1.6710420779583408E15,1874.1836445058775,1.671042077959983E15,1.671042077956299E15,No Label
192.168.98.61-109.70.100.30-443-14906-6,192.168.98.61,443,109.70.100.30,14906,6,15/12/2022 07:39:02 上午,1824113,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.289269908169066,1.644634954084533,912056.5,429874.96102064376,1216024.0,608089.0,1824113.0,912056.5,429874.96102064376,1216024.0,608089.0,0,0,0,0,0,0,0,0,0,60,0,1.644634954084533,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671061143543541E15,0.0,1.671061143543541E15,1.671061143543541E15,No Label
192.168.98.61-109.70.100.80-443-12056-6,192.168.98.61,443,109.70.100.80,12056,6,15/12/2022 02:54:25 上午,1536027,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.9061813366561915,1.9530906683280957,768013.5,362043.62171498063,1024017.0,512010.0,1536027.0,768013.5,362043.62171498063,1024017.0,512010.0,0,0,0,0,0,0,0,0,0,60,0,1.9530906683280957,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.671044066928371E15,0.0,1.671044066928371E15,1.671044066928371E15,No Label
45.151.167.11-192.168.98.61-31226-80-6,45.151.167.11,31226,192.168.98.61,80,6,15/12/2022 12:00:57 上午,44336,5,0,361.0,0.0,361.0,0.0,72.2,161.4441079754848,0,0,0,0,8142.3673763984125,112.77517141826056,11084.0,12715.380398032403,25850.0,60.0,44336.0,11084.0,12715.380398032403,25850.0,60.0,0,0,0,0,0,0,0,0,0,168,0,112.77517141826056,0.0,0.0,361.0,60.16666666666667,147.37763285745456,21720.166666666668,0,1,1,1,4,0,0,0,0.0,72.2,72.2,0.0,0,0,0,0,0,0,1,72,0,0,29200,0,1,32,0,0,0,0,1.6710336575363072E15,21859.651811804626,1.671033657556276E15,1.671033657512952E15,No Label
192.168.98.61-109.70.100.30-443-19646-6,192.168.98.61,443,109.70.100.30,19646,6,15/12/2022 07:38:55 上午,2553903,21,0,16577.0,0.0,1456.0,0.0,789.3809523809523,696.1737912468751,0,0,0,0,6490.849495850077,8.222708536698535,127695.15,225904.37390334107,765224.0,0.0,2553903.0,127695.15,225904.37390334107,765224.0,0.0,0,0,0,0,0,0,0,0,0,428,0,8.222708536698535,0.0,0.0,1456.0,753.4999999999999,699.9305237630647,489902.7380952381,1,1,0,14,21,0,0,0,0.0,789.3809523809524,789.3809523809524,0.0,0,0,0,0,20,8012,1,789,0,0,65535,0,20,20,0,0,0,0,1.6710611369108415E15,805649.9949902401,1.671061137693338E15,1.671061135381564E15,No Label
192.168.98.61-109.70.100.30-443-19646-6,192.168.98.61,443,109.70.100.30,19646,6,15/12/2022 07:38:58 上午,2030843,4,0,8.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.939250843122782,1.969625421561391,676947.6666666667,664303.8096641727,1327841.0,0.0,2030843.0,676947.6666666667,664303.8096641727,1327841.0,0.0,0,0,0,0,0,0,0,0,0,80,0,1.969625421561391,0.0,2.0,2.0,2.0,0.0,0.0,0,0,1,0,3,0,0,0,0.0,2.5,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,3,20,0,0,0,0,1.6710611392369805E15,441827.8940498212,1.6710611395494E15,1.671061138924561E15,No Label
192.168.98.61-109.70.100.21-443-37362-6,192.168.98.61,443,109.70.100.21,37362,6,15/12/2022 02:30:32 下午,1933436,3,0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0,0,3.1032834808082606,1.5516417404041303,966718.0,443223.01572910225,1280124.0,653312.0,1933436.0,966718.0,443223.01572910225,1280124.0,653312.0,0,0,0,0,0,0,0,0,0,60,0,1.5516417404041303,0.0,2.0,2.0,2.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,2.6666666666666665,2.0,0.0,0,0,0,0,0,0,1,2,0,0,65535,0,2,20,0,0,0,0,1.67108583421159E15,0.0,1.67108583421159E15,1.67108583421159E15,No Label
109.70.100.30-192.168.98.61-30898-80-6,109.70.100.30,30898,192.168.98.61,80,6,15/12/2022 07:38:49 上午,4288,5,0,368.0,0.0,368.0,0.0,73.6,164.57460314398452,0,0,0,0,85820.89552238806,1166.044776119403,1072.0,875.7629055096286,1858.0,47.0,4288.0,1072.0,875.7629055096286,1858.0,47.0,0,0,0,0,0,0,0,0,0,168,0,1166.044776119403,0.0,0.0,368.0,61.33333333333333,150.23537089070157,22570.666666666664,0,1,1,1,4,0,0,0,0.0,73.6,73.6,0.0,0,0,0,0,0,0,1,73,0,0,29200,0,1,32,0,0,0,0,1.6710611294783972E15,1810.2464841378187,1.671061129479971E15,1.671061129476419E15,No Label
192.168.98.61-109.70.100.84-443-54262-6,192.168.98.61,443,109.70.100.84,54262,6,15/12/2022 02:22:18 上午,11505199,16,0,8752.0,0.0,1456.0,0.0,547.0000000000001,726.668379202875,0,0,0,0,760.6995759047715,1.3906756415078088,767013.2666666667,867151.5116500251,2301009.0,0.0,1.1505199E7,767013.2666666667,867151.5116500251,2301009.0,0.0,0,0,0,0,0,0,0,0,0,344,0,1.3906756415078088,0.0,0.0,1456.0,514.8235294117648,715.9919897678777,512644.52941176476,0,3,0,11,16,0,0,0,0.0,547.0,547.0,0.0,0,0,0,0,4,4693,1,547,0,0,65535,0,13,20,0,0,0,0,1.67104214455107E15,3818365.2106325375,1.671042150346191E15,1.671042138849005E15,No Label
109.70.100.30-192.168.98.61-26906-443-6,109.70.100.30,26906,192.168.98.61,443,6,15/12/2022 07:39:01 上午,17356,8,0,697.0,0.0,420.0,0.0,87.12500000000001,155.54093397834907,0,0,0,0,40159.02281631713,460.935699469924,2479.4285714285716,4855.355423212011,13311.0,0.0,17356.0,2479.4285714285716,4855.355423212011,13311.0,0.0,0,0,0,0,0,0,0,0,0,264,0,460.935699469924,0.0,0.0,420.0,77.44444444444446,148.36535234945447,22012.277777777777,1,1,0,3,7,0,0,0,0.0,87.125,87.125,0.0,0,0,0,0,0,0,1,87,0,0,29200,0,3,32,0,0,0,0,1.6710611419505265E15,6834.023755968033,1.671061141962427E15,1.671061141945166E15,No Label
192.168.98.61-109.70.100.30-443-14906-6,192.168.98.61,443,109.70.100.30,14906,6,15/12/2022 07:38:58 上午,3883059,15,0,6632.0,0.0,1456.0,0.0,442.1333333333334,637.434575541081,0,0,0,0,1707.9318135521505,3.862933836441836,277361.35714285716,577571.499894383,2106022.0,0.0,3883059.0,277361.35714285716,577571.499894383,2106022.0,0.0,0,0,0,0,0,0,0,0,0,308,0,3.862933836441836,0.0,0.0,1456.0,414.5,625.6614633063688,391452.26666666666,1,1,0,12,15,0,0,0,0.0,442.1333333333333,442.1333333333333,0.0,0,0,0,0,14,3732,1,442,0,0,65535,0,14,20,0,0,0,0,1.6710611409631548E15,1066024.6850453105,1.67106114196459E15,1.671061138310907E15,No Label
192.168.98.61-109.70.100.21-443-37354-6,192.168.98.61,443,109.70.100.21,37354,6,15/12/2022 02:30:28 下午,734502,10,0,3530.0,0.0,1456.0,0.0,352.99999999999994,609.0703298196906,0,0,0,0,4805.977383315499,13.614666808259202,81611.33333333333,122362.86573548366,245812.0,0.0,734502.0,81611.33333333333,122362.86573548366,245812.0,0.0,0,0,0,0,0,0,0,0,0,208,0,13.614666808259202,0.0,0.0,1456.0,320.90909090909093,587.5356082052313,345198.09090909094,1,1,0,5,10,0,0,0,0.0,353.0,353.0,0.0,0,0,0,0,9,7223,1,353,0,0,65535,0,9,20,0,0,0,0,1.6710858284951865E15,168973.97148135278,1.671085828704838E15,1.671085828214701E15,No Label
109.70.100.21-192.168.98.61-33287-443-6,109.70.100.21,33287,192.168.98.61,443,6,15/12/2022 02:30:30 下午,241003,84,0,611.0,0.0,334.0,0.0,7.273809523809523,44.01378513259479,0,0,0,0,2535.238150562441,348.5433791280607,2903.6506024096393,18129.845063733148,159993.0,0.0,241003.0,2903.6506024096393,18129.845063733148,159993.0,0.0,0,0,0,0,0,0,0,0,0,2696,0,348.5433791280607,0.0,0.0,334.0,7.188235294117646,43.75812689624393,1914.7736694677867,1,1,0,3,83,0,0,0,0.0,7.273809523809524,7.273809523809524,0.0,0,0,0,0,0,0,1,7,0,0,29200,0,3,32,0,0,0,0,1.6710858309429795E15,57590.70856152803,1.671085830973066E15,1.671085830732117E15,No Label
192.168.98.61-109.70.100.21-443-37362-6,192.168.98.61,443,109.70.100.21,37362,6,15/12/2022 02:30:29 下午,3494419,206,0,271651.0,0.0,1456.0,0.0,1318.6941747572819,335.9723836865872,0,0,0,0,77738.53106911335,58.95114466811221,17045.94634146342,67288.01861271838,425720.0,0.0,3494419.0,17045.94634146342,67288.01861271838,425720.0,0.0,0,0,0,0,0,0,0,0,0,4128,0,58.95114466811221,0.0,0.0,1456.0,1312.3236714975853,347.4625726440135,120730.23938839635,1,1,0,203,206,0,0,0,0.0,1318.6941747572816,1318.6941747572816,0.0,0,0,0,0,205,86896,1,1318,0,0,65535,0,205,20,0,0,0,0,1.6710858319810022E15,636901.570511593,1.671085832591051E15,1.67108582933638E15,No Label
109.70.100.24-192.168.98.61-33724-443-6,109.70.100.24,33724,192.168.98.61,443,6,15/12/2022 02:46:54 下午,38161,8,0,684.0,0.0,407.0,0.0,85.5,151.58401725021767,0,0,0,0,17924.05859385236,209.63811220879955,5451.571428571428,12916.363366638754,34697.0,3.0,38161.0,5451.571428571428,12916.363366638754,34697.0,3.0,0,0,0,0,0,0,0,0,0,264,0,209.63811220879955,0.0,0.0,407.0,76.0,144.6296995779221,20917.75,1,1,0,3,7,0,0,0,0.0,85.5,85.5,0.0,0,0,0,0,0,0,1,85,0,0,29200,0,3,32,0,0,0,0,1.6710868141167038E15,16136.020965440503,1.671086814145469E15,1.671086814107474E15,No Label
